what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447293530731
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447293530744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1447293533158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447293536842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447293625731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1447293629550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447293630210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447293986455
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1447293991602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447293995858
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447294007748
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447294011607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447294023491
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447294023831
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447294023893
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1447294030225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1447294033933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447294035466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447294035998
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1447294036616
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1447294037462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1447294038131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1447294044971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1447294066502
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1447294067115
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1447294067184
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1447294068705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447294077481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1447294078076
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447294080253
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1447294080304
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1447294080308
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1447294081742
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1447294081756
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1447294081923
