what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1444709835266
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1444709849353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1444709853976
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1444709857721
activated,editor,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1444709858949
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1444709884255
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1444709887228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1444709890461
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1444709892390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1444709898397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1444709899458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1444709901203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444709933584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444710041155
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1444710088896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444710697569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444710701411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1444710713220
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444710772544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444710795774
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1444710886441
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1444710888978
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1444710905473
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444710912112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444710913089
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1444710915964
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444710933913
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444711259699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444711352292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444711417852
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1444711539826
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1444711555506
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444711579570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444711590119
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1444711590176
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1444711590227
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1444711595417
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1444711598869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1444711601089
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1444711605285
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1444711609808
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1444711613025
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1444711616691
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1444711617780
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1444711618835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444711620938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444711654944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1444711660984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1444711666082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1444711676151
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1444711683378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444711691973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444711714135
error,log,,,"Current file is not a match for the given config.",1444711714231
error,log,,,"Current file is not a match for the given config.",1444711714232
error,log,,,"Current file is not a match for the given config.",1444711714233
error,log,,,"Current file is not a match for the given config.",1444711714233
error,log,,,"Current file is not a match for the given config.",1444711714234
error,log,,,"Current file is not a match for the given config.",1444711714234
error,log,,,"Current file is not a match for the given config.",1444711714235
error,log,,,"Current file is not a match for the given config.",1444711714235
error,log,,,"Current file is not a match for the given config.",1444711714236
error,log,,,"Current file is not a match for the given config.",1444711714237
error,log,,,"Current file is not a match for the given config.",1444711714237
error,log,,,"Current file is not a match for the given config.",1444711714238
error,log,,,"Current file is not a match for the given config.",1444711714238
error,log,,,"Current file is not a match for the given config.",1444711714239
error,log,,,"Current file is not a match for the given config.",1444711714239
error,log,,,"Current file is not a match for the given config.",1444711714240
error,log,,,"Current file is not a match for the given config.",1444711714240
error,log,,,"Current file is not a match for the given config.",1444711714241
error,log,,,"Current file is not a match for the given config.",1444711714242
error,log,,,"Current file is not a match for the given config.",1444711714242
error,log,,,"Current file is not a match for the given config.",1444711714243
error,log,,,"Current file is not a match for the given config.",1444711714244
error,log,,,"Current file is not a match for the given config.",1444711714244
error,log,,,"Current file is not a match for the given config.",1444711714245
error,log,,,"Current file is not a match for the given config.",1444711714246
error,log,,,"Current file is not a match for the given config.",1444711714246
error,log,,,"Current file is not a match for the given config.",1444711714248
error,log,,,"Current file is not a match for the given config.",1444711714249
error,log,,,"Current file is not a match for the given config.",1444711714250
error,log,,,"Current file is not a match for the given config.",1444711714251
error,log,,,"Current file is not a match for the given config.",1444711714251
error,log,,,"Current file is not a match for the given config.",1444711714252
error,log,,,"Current file is not a match for the given config.",1444711714253
error,log,,,"Current file is not a match for the given config.",1444711714253
error,log,,,"Current file is not a match for the given config.",1444711714254
error,log,,,"Current file is not a match for the given config.",1444711714255
error,log,,,"Current file is not a match for the given config.",1444711714256
error,log,,,"Current file is not a match for the given config.",1444711714256
error,log,,,"Current file is not a match for the given config.",1444711714257
error,log,,,"Current file is not a match for the given config.",1444711714258
error,log,,,"Current file is not a match for the given config.",1444711714258
error,log,,,"Current file is not a match for the given config.",1444711714259
error,log,,,"Current file is not a match for the given config.",1444711714259
error,log,,,"Current file is not a match for the given config.",1444711714260
error,log,,,"Current file is not a match for the given config.",1444711714261
error,log,,,"Current file is not a match for the given config.",1444711714261
error,log,,,"Current file is not a match for the given config.",1444711714262
error,log,,,"Current file is not a match for the given config.",1444711714263
error,log,,,"Current file is not a match for the given config.",1444711714263
error,log,,,"Current file is not a match for the given config.",1444711714266
error,log,,,"Current file is not a match for the given config.",1444711714267
error,log,,,"Current file is not a match for the given config.",1444711714267
error,log,,,"Current file is not a match for the given config.",1444711714268
error,log,,,"Current file is not a match for the given config.",1444711714268
error,log,,,"Current file is not a match for the given config.",1444711714269
error,log,,,"Current file is not a match for the given config.",1444711714270
error,log,,,"Current file is not a match for the given config.",1444711714270
error,log,,,"Current file is not a match for the given config.",1444711714271
error,log,,,"Current file is not a match for the given config.",1444711714272
error,log,,,"Current file is not a match for the given config.",1444711714272
error,log,,,"Current file is not a match for the given config.",1444711714273
error,log,,,"Current file is not a match for the given config.",1444711714274
error,log,,,"Current file is not a match for the given config.",1444711714274
error,log,,,"Current file is not a match for the given config.",1444711714275
error,log,,,"Current file is not a match for the given config.",1444711714276
error,log,,,"Current file is not a match for the given config.",1444711714276
error,log,,,"Current file is not a match for the given config.",1444711714277
error,log,,,"Current file is not a match for the given config.",1444711714278
error,log,,,"Current file is not a match for the given config.",1444711714278
error,log,,,"Current file is not a match for the given config.",1444711714279
error,log,,,"Current file is not a match for the given config.",1444711714280
error,log,,,"Current file is not a match for the given config.",1444711714281
error,log,,,"Current file is not a match for the given config.",1444711714282
error,log,,,"Current file is not a match for the given config.",1444711714284
error,log,,,"Current file is not a match for the given config.",1444711714285
