what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1448354490013
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1448354497231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448354504784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448354567057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448354607326
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448354907900
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448354908494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448354909831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448355028487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448357883410
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448357932993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448357950595
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1448357955806
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1448357963366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1448357973657
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1448358002102
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1448358066283
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1448358069493
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1448358070287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1448358071030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448358132466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448359191853
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1448359214182
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1448359232240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1448359235206
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1448359235944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1448359248441
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1448359267357
