what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1447979769989
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1447979769989
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1447979769991
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1447979769992
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1447979769993
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1447979769994
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1447979769996
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1447979769997
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1447979769998
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1447979770000
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1447979770002
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1447979770003
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1447979770003
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1447979770004
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1447979770087
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1447979770088
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1447979770088
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1447979770089
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1447979770090
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1447979770103
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1447979770291
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1447979770292
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1447979770313
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1447979770369
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1447979770369
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1447979770370
started,bundle,org.tigris.subversion.clientadapter,1.8.3,"org.tigris.subversion.clientadapter",1447979770370
started,bundle,org.tigris.subversion.subclipse.core,1.8.12,"org.tigris.subversion.subclipse.core",1447979770412
started,bundle,org.tigris.subversion.subclipse.ui,1.8.12,"org.tigris.subversion.subclipse.ui",1447979770508
started,bundle,com.collabnet.subversion.merge,3.0.9,"com.collabnet.subversion.merge",1447979770509
started,bundle,org.eclipse.mylyn.bugzilla.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.core",1447979770552
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.ui",1447979770553
started,bundle,org.eclipse.mylyn.commons.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.core",1447979770554
started,bundle,org.eclipse.mylyn.commons.net,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.net",1447979770554
started,bundle,org.eclipse.mylyn.commons.notifications.core,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.core",1447979770555
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.feed",1447979770555
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1447979770556
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.workbench",1447979770557
started,bundle,org.eclipse.mylyn.context.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.core",1447979770558
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1447979770558
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.monitor.ui",1447979770559
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1447979770598
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1447979770598
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1447979770599
started,bundle,com.android.ide.eclipse.gldebugger,21.1.0.v201302060044-569685,"com.android.ide.eclipse.gldebugger",1447979770599
started,bundle,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.adt",1447979770639
started,bundle,com.android.ide.eclipse.base,23.0.4.1468518,"com.android.ide.eclipse.base",1447979770640
started,bundle,com.android.ide.eclipse.ddms,23.0.4.1468518,"com.android.ide.eclipse.ddms",1447979770691
os,sysinfo,,,"win32",1447979770693
arch,sysinfo,,,"x86",1447979770693
ws,sysinfo,,,"win32",1447979770693
locale,sysinfo,,,"zh_CN",1447979770693
processors,sysinfo,,,"4",1447979770693
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1447979770693
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1447979770693
java.specification.name,sysinfo,,,"Java Platform API Specification",1447979770693
java.specification.vendor,sysinfo,,,"Oracle Corporation",1447979770693
java.specification.version,sysinfo,,,"1.7",1447979770693
java.vendor,sysinfo,,,"Oracle Corporation",1447979770693
java.version,sysinfo,,,"1.7.0_79",1447979770693
java.vm.info,sysinfo,,,"mixed mode",1447979770693
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1447979770693
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1447979770693
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1447979770693
java.vm.specification.version,sysinfo,,,"1.7",1447979770693
java.vm.vendor,sysinfo,,,"Oracle Corporation",1447979770693
java.vm.version,sysinfo,,,"24.79-b02",1447979770693
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1447979770852
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1447979773200
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1447979774953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447979782174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447979785253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447979820957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447979822116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447979824383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447979865559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447979870575
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1447979885740
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1447979898899
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1447979900195
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1447979902161
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1447979911411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447980038184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447980038967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447980039827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447980040879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447980080441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447980081592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447980269681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447980272416
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447980274224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447980275048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447980276435
activated,view,com.android.ide.eclipse.ddms,23.0.4.1468518,"com.android.ide.eclipse.ddms.views.DeviceView",1447980276447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447980279584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447980281002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447980281768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447980283090
