what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1447484772910
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1447484774169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1447484774792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1447484781916
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1447484783604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447484788030
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447484802595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447484822605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485061512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485076741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485076884
opened,editor,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.editors.CommonXmlEditor",1447485077867
activated,editor,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.editors.CommonXmlEditor",1447485078304
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447485080163
closed,editor,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.editors.CommonXmlEditor",1447485080163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485081726
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485081862
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485085162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485089948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1447485094816
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1447485096400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1447485098969
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1447485100053
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1447485101526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485122798
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485140480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485184575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485213138
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485227296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485371676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485376758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485554410
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1447485569910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1447485586549
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1447485587449
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1447485678880
opened,editor,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.editors.CommonXmlEditor",1447485679670
activated,editor,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.editors.CommonXmlEditor",1447485679822
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447485704230
closed,editor,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.editors.CommonXmlEditor",1447485704231
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1447485714724
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1447485716268
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1447485717497
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1447485717563
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447485720436
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1447485720436
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1447485734231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485777222
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485827790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485829694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485834506
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1447485847134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485851153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485860098
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447485860852
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1447485860915
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1447485863458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485865738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485867131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1447485867149
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1447485869204
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1447485869253
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1447485878548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485886180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1447485887607
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1447485887647
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1447485893044
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1447485893632
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1447485893761
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1447485894333
